"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.cart_oil","perc.hash_kief","perc.wax_shatter_dab_resin","perc.uncategorized"
"bigcity",2016-09-25,231283.811,7334,31.5358346059449,0.31728933733297,0.0218161985274066,0.27133896918462,0.35478592855195
"bigcity",2016-09-26,210433.5618,6540,32.1763855963303,0.307951070336391,0.0261467889908257,0.295107033639144,0.341896024464832
"bigcity",2016-09-27,205099.7408,6373,32.1826048642711,0.344421779381767,0.0238506198022909,0.270516240389142,0.335007061038757
"bigcity",2016-09-28,224262.4377,6981,32.1246866781263,0.341068614811632,0.0257842715943275,0.242945136799885,0.349806617963043
"bigcity",2016-09-29,242183.942,7476,32.3948558052434,0.345505617977528,0.029828785446763,0.243579454253612,0.342964151952916
"bigcity",2016-09-30,307730.4412,9583,32.1121195032871,0.342585829072316,0.0297401648753,0.248252113116978,0.344046749452155
"bigcity",2016-10-01,354942.8195,11100,31.9768305855856,0.315135135135135,0.0300900900900901,0.248648648648649,0.367027027027027
"bigcity",2016-10-02,245635.794,7754,31.6785909208151,0.327314934227495,0.0296621098787722,0.251870002579314,0.35401083311839
"bigcity",2016-10-03,223374.1982,7023,31.8060940054108,0.320091129147088,0.0227822867720347,0.240068346860316,0.384166310693436
"bigcity",2016-10-04,212823.1021,6728,31.6324468043995,0.320154577883472,0.0252675386444709,0.244351961950059,0.374405469678954
"bigcity",2016-10-05,234329.4443,7401,31.6618624915552,0.319956762599649,0.0282394271044453,0.255776246453182,0.3726523442778
"bigcity",2016-10-06,245938.2078,7719,31.8614079284882,0.322191993781578,0.027335147039772,0.25767586474932,0.373493975903614
"bigcity",2016-10-07,300389.8305,9393,31.9801799744491,0.316512296390929,0.0285318854466092,0.260300223570744,0.373788991802406
"bigcity",2016-10-08,329873.258,10294,32.0451970079658,0.314552166310472,0.023703128035749,0.274820283660385,0.366427044880513
"bigcity",2016-10-09,244335.4448,7671,31.8518374136358,0.336201277538782,0.0222917481423543,0.257332811888932,0.364619997392778
"bigcity",2016-10-10,199257.3895,6307,31.5930536705248,0.333756143967021,0.0258442999841446,0.251466624385603,0.366893927382274
"bigcity",2016-10-11,205004.6491,6645,30.8509629947329,0.318133935289691,0.0270880361173815,0.25673438675696,0.376222723852521
"bigcity",2016-10-12,229919.4691,7492,30.6886637880406,0.33862786972771,0.0218900160170849,0.254404698344901,0.364522156967432
"bigcity",2016-10-13,241415.0432,7704,31.3363244029076,0.325804776739356,0.0220664589823468,0.257528556593977,0.369288681204569
"bigcity",2016-10-14,297228.5144,9700,30.6421148865979,0.329175257731959,0.0269072164948454,0.257628865979381,0.36680412371134
"bigcity",2016-10-15,332175.2279,10991,30.2224754708398,0.323810390319352,0.0220180147393322,0.277772723137112,0.353743972341006
"bigcity",2016-10-16,205138.1967,6907,29.700042956421,0.306645432170262,0.0207036339944983,0.297958592732011,0.358621688142464
"bigcity",2016-10-17,204020.7151,6814,29.9414022747285,0.335779277957147,0.0268564719694746,0.260052832403874,0.360874669797476
"bigcity",2016-10-18,216838.4488,7338,29.5500747887708,0.355137639683838,0.0275279367675116,0.241755246661216,0.359634777868629
"bigcity",2016-10-19,234733.4162,7851,29.8985372818749,0.354731881289008,0.0215259202649344,0.240988409119857,0.364412176792765
"bigcity",2016-10-20,236836.5443,7933,29.8546003151393,0.325097693180386,0.0233203075759486,0.26017899911761,0.371360141182403
"bigcity",2016-10-21,298812.3029,9776,30.5659065977905,0.341243862520458,0.0280278232405892,0.251943535188216,0.36364566284779
"bigcity",2016-10-22,320330.145565,10716,29.892697421146,0.325307950727884,0.024729376633072,0.254106009705114,0.381392310563643
"bigcity",2016-10-23,240054.0578,7979,30.0857322722146,0.32359944855245,0.0270710615365334,0.252412583030455,0.383632034089485
"bigcity",2016-10-24,188086.5876,6322,29.7511211009174,0.337076874406833,0.0262575134451123,0.262258778867447,0.360012654223347
"bigcity",2016-10-25,201831.414,6715,30.0568002978407,0.333581533879375,0.0276991809381981,0.260610573343261,0.365003723008191
"bigcity",2016-10-26,229534.07988,7693,29.836745077343,0.326400623943845,0.0289873911347979,0.249967502924737,0.37358637722605
"bigcity",2016-10-27,231983.8262,7731,30.0069623852024,0.333850730823955,0.0231535377053421,0.258310697193119,0.368128314577674
"bigcity",2016-10-28,280052.127481,9304,30.1001856707868,0.351569217540843,0.027085124677558,0.257416165090284,0.347269991401548
"bigcity",2016-10-29,313853.31781,10773,29.133325704075,0.324236517218973,0.0214424951267057,0.271233639654692,0.363872644574399
"bigcity",2016-10-30,225669.2907,7702,29.3000896780057,0.329914307971955,0.0263567904440405,0.287977148792521,0.330173980784212
"bigcity",2016-10-31,207868.81631,7129,29.1582011937158,0.32921868424744,0.0228643568522934,0.302005891429373,0.316313648478047
"bigcity",2016-11-01,235336.34224,8023,29.3327112351988,0.33229465287299,0.0289168640159541,0.288046865262371,0.329303253147202
"bigcity",2016-11-02,239604.361054,8126,29.4861384511445,0.345434408072853,0.0269505291656412,0.278488801378292,0.328205759291164
"bigcity",2016-11-03,242066.7385,8186,29.5708207305155,0.332763254336672,0.0290740288297093,0.260688981187393,0.355729293916443
"bigcity",2016-11-04,300034.67581,10077,29.7742061933115,0.351394264165922,0.0306638880619232,0.252158380470378,0.343852337005061
"bigcity",2016-11-05,332480.661043,11427,29.096058549313,0.324144569878358,0.026866194101689,0.256235232344447,0.372976284239083
"bigcity",2016-11-06,236684.7757,8008,29.5560409215784,0.331918081918082,0.0292207792207792,0.247752247752248,0.368131868131868
"bigcity",2016-11-07,208483.808214,6914,30.1538629178478,0.367081284350593,0.0256002314145213,0.249493780734741,0.337286664738212
"bigcity",2016-11-08,214292.123645,7202,29.7545298035268,0.335740072202166,0.0269369619550125,0.249930574840322,0.361288530963621
"bigcity",2016-11-09,219423.016683,7505,29.236910950433,0.347368421052632,0.0247834776815456,0.265822784810127,0.339373750832778
"bigcity",2016-11-10,249604.72236,8514,29.3169746723044,0.339675828047921,0.0265445149166079,0.265797509983557,0.342964529011041
"bigcity",2016-11-11,292688.474825,9553,30.63838321208,0.382392965560557,0.021982623259709,0.235214068878886,0.332984402805401
"bigcity",2016-11-12,317887.994799,10778,29.4941542771386,0.342642419743923,0.0246799035071442,0.273334570421228,0.336240489886806
"bigcity",2016-11-13,241437.8674,8176,29.5300718444227,0.342221135029354,0.024339530332681,0.277274951076321,0.340264187866928
"bigcity",2016-11-14,194602.36925,6555,29.6876230739893,0.34187643020595,0.0308161708619375,0.259801678108314,0.351334858886346
"bigcity",2016-11-15,226373.951296,7593,29.8135060313447,0.345449756354537,0.0252864480442513,0.262083497958646,0.349400763861451
"bigcity",2016-11-16,231586.564423,7997,28.9591802454671,0.337876703763911,0.0268850819057146,0.279229711141678,0.335375765912217
"bigcity",2016-11-17,239771.55695,8188,29.2832873656571,0.345383488031265,0.0244259892525647,0.261846604787494,0.345505617977528
"bigcity",2016-11-18,292310.6254,9824,29.7547460708469,0.35586319218241,0.0317589576547231,0.245114006514658,0.342935667752443
"bigcity",2016-11-19,347819.54834,11829,29.403968918759,0.342463437315073,0.0268830839462338,0.252345929495308,0.356496745287007
"bigcity",2016-11-20,263365.24074,8912,29.5517550201975,0.345152603231598,0.0251346499102334,0.251907540394973,0.355812387791741
"bigcity",2016-11-21,239968.164554,8068,29.7432033408528,0.380391670798215,0.0285076846802181,0.254090233019336,0.323624194348042
"bigcity",2016-11-22,261909.01705,8702,30.0975657377614,0.376465180418295,0.0241323833601471,0.241783498046426,0.344748333716387
"bigcity",2016-11-23,329688.557751,11048,29.8414697457458,0.360970311368573,0.0230811006517017,0.250362056480811,0.350470673425054
"bigcity",2016-11-24,265877.054773,9305,28.5735684871574,0.327243417517464,0.0222461042450296,0.260612573885008,0.372165502418055
"bigcity",2016-11-25,246042.024619,9438,26.0692969505192,0.296143250688705,0.0380377198559017,0.278872642509006,0.349014621741894
"bigcity",2016-11-26,297531.715128,11065,26.8894455605965,0.313330320831451,0.0272028920018075,0.284862178038861,0.345413465883416
"bigcity",2016-11-27,215085.34474,7603,28.2895363330264,0.310666842036038,0.0251216625016441,0.26160726029199,0.388662370117059
"bigcity",2016-11-28,200072.082057,6892,29.0296114418166,0.354614045269878,0.0214741729541497,0.248113755078352,0.359547301218804
"bigcity",2016-11-29,210858.9331,7206,29.2615782819872,0.34623924507355,0.0216486261448793,0.245351096308632,0.365945045795171
"bigcity",2016-11-30,217594.651673,7574,28.7291591857671,0.336942170583575,0.0241616054924743,0.25349881172432,0.362688143649327
"bigcity",2016-12-01,276195.826136,9567,28.8696379362392,0.324135047559318,0.0257133897773597,0.246263196404306,0.390613567471517
"bigcity",2016-12-02,301878.98214,10298,29.3143311458536,0.342493688094776,0.025830258302583,0.238687123713342,0.375412701495436
"bigcity",2016-12-03,341384.725881,11918,28.6444643296694,0.314146668904179,0.0272696761201544,0.280500083906696,0.36214129887565
"bigcity",2016-12-04,260732.63915,8983,29.0251184626517,0.327952799732829,0.0236001335856618,0.276077034398308,0.35611711009685
"bigcity",2016-12-05,203411.4487,7036,28.9100978823195,0.329874928936896,0.0238772029562251,0.267055144968732,0.362279704377487
"bigcity",2016-12-06,223891.129477,7672,29.1828896607143,0.355057351407716,0.0230709071949948,0.256777893639207,0.343065693430657
"bigcity",2016-12-07,245898.29422,8360,29.4136715574163,0.342105263157895,0.0222488038277512,0.263397129186603,0.351794258373206
"bigcity",2016-12-08,257245.56308,8854,29.0541634379941,0.332730969053535,0.0254122430539869,0.263609667946691,0.359385588434606
"bigcity",2016-12-09,255827.19797,8777,29.1474533405492,0.323914777258744,0.0214196194599521,0.271619004215563,0.365614674718013
"bigcity",2016-12-10,319967.210508,11055,28.9432121671642,0.328358208955224,0.0264133876074175,0.26386250565355,0.363726820443238
"bigcity",2016-12-11,250897.025139,8630,29.0726564471611,0.334994206257242,0.0223638470451912,0.287253765932793,0.33765932792584
"bigcity",2016-12-12,208930.35944,7119,29.3482735552746,0.332630987498244,0.025424919230229,0.266189071498806,0.359320129231634
"bigcity",2016-12-13,219598.808507,7448,29.4842653741944,0.352309344790548,0.0238990332975295,0.262486573576799,0.34734156820623
"bigcity",2016-12-14,234853.893863,8097,29.0050504956157,0.350994195381005,0.02272446585155,0.258243793997777,0.358404347289119
"bigcity",2016-12-15,245841.919816,8525,28.8377618552493,0.350615835777126,0.0186510263929619,0.259472140762463,0.355425219941349
"bigcity",2016-12-16,296504.984383,10079,29.4180954839766,0.350927671395972,0.0222244270264907,0.261533882329596,0.349439428514734
"bigcity",2016-12-17,344626.963086,12063,28.5689267251927,0.35123932686728,0.0239575561634751,0.259222415651165,0.351653817458344
"bigcity",2016-12-18,256403.914951,8784,29.1898810281193,0.361680327868852,0.0220856102003643,0.264116575591985,0.339822404371585
"bigcity",2016-12-19,227067.569418,7728,29.3824494588509,0.370859213250518,0.0222567287784679,0.269021739130435,0.31832298136646
"bigcity",2016-12-20,261208.107514,8927,29.2604578821553,0.368992942757925,0.0206116276464658,0.252156379522796,0.339307718158396
"bigcity",2016-12-21,279449.941926,9710,28.7796026700309,0.370339855818744,0.0237899073120494,0.259526261585994,0.325849639546859
"bigcity",2016-12-22,291734.952085,10220,28.5454943331703,0.36839530332681,0.0202544031311155,0.254892367906067,0.337377690802348
"bigcity",2016-12-23,372306.292797,12736,29.2325920851916,0.378611809045226,0.0245760050251256,0.252434045226131,0.329459798994975
"bigcity",2016-12-24,376670.024743,13115,28.7205508763248,0.357834540602364,0.0217308425467022,0.262066336256195,0.341441097979413
"bigcity",2016-12-25,132379.709387,4908,26.9722309264466,0.294824775876121,0.0226161369193154,0.29319478402608,0.364099429502853
"bigcity",2016-12-26,192373.5916,6733,28.5717498291995,0.330610426258726,0.0193078865290361,0.271053022426853,0.358384078419724
"bigcity",2016-12-27,236867.468762,8242,28.7390765302111,0.359136132006794,0.0183207959233196,0.264377578257704,0.338267410822616
"bigcity",2016-12-28,250438.03719,8812,28.4201131627326,0.350431230140717,0.0231502496595552,0.256581933726736,0.348842487517022
"bigcity",2016-12-29,251853.044293,8783,28.6750591247865,0.354434703404304,0.0249345326198338,0.255038141864966,0.344301491517705
"bigcity",2016-12-30,322717.559762,11227,28.7447724024227,0.354146254564888,0.0232475282800392,0.262759419257148,0.342834238888394
"bigcity",2016-12-31,366368.502502,12971,28.2452010255185,0.328270757844422,0.0254413692082338,0.287641662169455,0.343612674427569
"college",2015-05-15,44464.52,928,47.9143534482759,0.25323275862069,0.0398706896551724,0.107758620689655,0.168103448275862
"college",2015-05-16,46854.63,1023,45.8012023460411,0.249266862170088,0.0478983382209189,0.0997067448680352,0.182795698924731
"college",2015-05-17,34314.22,723,47.4608852005532,0.316735822959889,0.037344398340249,0.10926694329184,0.135546334716459
"college",2015-05-18,29015.18,648,44.776512345679,0.270061728395062,0.0493827160493827,0.104938271604938,0.188271604938272
"college",2015-05-19,32415.6,693,46.7757575757576,0.304473304473304,0.0562770562770563,0.0894660894660895,0.16017316017316
"college",2015-05-20,35483.77,775,45.7855096774193,0.325161290322581,0.047741935483871,0.12258064516129,0.205161290322581
"college",2015-05-21,41595.7,857,48.5364060676779,0.35705950991832,0.0303383897316219,0.117852975495916,0.17852975495916
"college",2015-05-22,53977.02,1156,46.6929238754325,0.419550173010381,0.0311418685121107,0.110726643598616,0.178200692041523
"college",2015-05-23,53393.53,1127,47.3766903283052,0.393078970718722,0.0390417036379769,0.126885536823425,0.212954747116238
"college",2015-05-24,34541.92,789,43.7793662864385,0.449936628643853,0.0392902408111534,0.102661596958175,0.204055766793409
"college",2015-05-25,27934.36,663,42.1332730015083,0.420814479638009,0.0271493212669683,0.132730015082956,0.24132730015083
"college",2015-05-26,28967.89,658,44.0241489361702,0.411854103343465,0.0395136778115502,0.151975683890578,0.214285714285714
"college",2015-05-27,36843.1,751,49.0587217043941,0.36884154460719,0.0386151797603196,0.131824234354194,0.230359520639148
"college",2015-05-28,33669.79,715,47.0906153846154,0.416783216783217,0.0447552447552448,0.104895104895105,0.213986013986014
"college",2015-05-29,44883.33,942,47.646847133758,0.407643312101911,0.0371549893842887,0.121019108280255,0.226114649681529
"college",2015-05-30,46504.16,999,46.5507107107107,0.41041041041041,0.035035035035035,0.102102102102102,0.258258258258258
"college",2015-05-31,39772.14,843,47.1792882562278,0.387900355871886,0.0438908659549229,0.110320284697509,0.294187425860024
"college",2015-06-01,31191.17,708,44.0553248587571,0.365819209039548,0.0451977401129944,0.111581920903955,0.295197740112994
"college",2015-06-02,37331.57,840,44.4423452380952,0.439285714285714,0.0511904761904762,0.127380952380952,0.216666666666667
"college",2015-06-03,37340.29,839,44.5057091775924,0.395709177592372,0.0369487485101311,0.134684147794994,0.259833134684148
"college",2015-06-04,37073.56,826,44.8832445520581,0.411622276029056,0.0569007263922518,0.123486682808717,0.215496368038741
"college",2015-06-05,51577.38,1132,45.5630565371025,0.410777385159011,0.049469964664311,0.11660777385159,0.235865724381625
"college",2015-06-06,48929.78,1087,45.0135970561178,0.418583256669733,0.0450781968721251,0.11867525298988,0.242870285188592
"college",2015-06-07,37236.87,854,43.6028922716628,0.43559718969555,0.0351288056206089,0.133489461358314,0.224824355971897
"college",2015-06-08,33559.39,695,48.2868920863309,0.453237410071942,0.0561151079136691,0.130935251798561,0.197122302158273
"college",2015-06-09,41462.37,871,47.6031802525832,0.456946039035591,0.0298507462686567,0.144661308840413,0.200918484500574
"college",2015-06-10,39339.29,838,46.9442601431981,0.439140811455847,0.035799522673031,0.146778042959427,0.212410501193317
"college",2015-06-11,40691.48,900,45.2127555555556,0.422222222222222,0.0544444444444444,0.144444444444444,0.222222222222222
"college",2015-06-12,49352.15,1085,45.4858525345622,0.423963133640553,0.0580645161290323,0.132718894009217,0.234101382488479
"college",2015-06-13,50940.19,1092,46.6485256410256,0.427655677655678,0.0421245421245421,0.158424908424908,0.222527472527473
"college",2015-06-14,40049.72,895,44.7482905027933,0.439106145251397,0.0435754189944134,0.157541899441341,0.210055865921788
"college",2015-06-15,30166.4,670,45.0244776119403,0.470149253731343,0.0552238805970149,0.146268656716418,0.217910447761194
"college",2015-06-16,39961.62,865,46.1984046242775,0.44971098265896,0.0601156069364162,0.160693641618497,0.193063583815029
"college",2015-06-17,48960.1,964,50.7884854771784,0.435684647302905,0.0591286307053942,0.16701244813278,0.20643153526971
"college",2015-06-18,45747.38,944,48.4612076271186,0.402542372881356,0.0529661016949153,0.167372881355932,0.236228813559322
"college",2015-06-19,48865.3,1072,45.583302238806,0.408582089552239,0.0522388059701493,0.184701492537313,0.212686567164179
"college",2015-06-20,55011.65,1210,45.464173553719,0.411570247933884,0.0421487603305785,0.154545454545455,0.254545454545455
"college",2015-06-21,41648.84,956,43.5657322175732,0.420502092050209,0.0439330543933054,0.161087866108787,0.242677824267782
"college",2015-06-22,36043.85,781,46.1508962868118,0.446862996158771,0.0691421254801537,0.169014084507042,0.202304737516005
"college",2015-06-23,38814.9,849,45.7183745583039,0.468786808009423,0.0541813898704358,0.157832744405183,0.216725559481743
"college",2015-06-24,46179.88,940,49.1275319148936,0.473404255319149,0.0521276595744681,0.169148936170213,0.2
"college",2015-06-25,42704.86,945,45.190328042328,0.430687830687831,0.0497354497354497,0.171428571428571,0.270899470899471
"college",2015-06-26,59040.19,1221,48.353963963964,0.436527436527437,0.0565110565110565,0.157248157248157,0.247338247338247
"college",2015-06-27,53842.48,1130,47.6482123893805,0.457522123893805,0.0442477876106195,0.164601769911504,0.243362831858407
"college",2015-06-28,37971.27,837,45.3659139784946,0.419354838709677,0.0633213859020311,0.175627240143369,0.241338112305854
"college",2015-06-29,35172.23,750,46.8963066666667,0.418666666666667,0.0746666666666667,0.161333333333333,0.244
"college",2015-06-30,45925.86,966,47.542298136646,0.452380952380952,0.0455486542443064,0.169772256728778,0.244306418219462
"college",2015-07-01,61237.4656,1150,53.2499700869565,0.44,0.048695652173913,0.207826086956522,0.217391304347826
"college",2015-07-02,57863.1008,1300,44.5100775384615,0.430769230769231,0.0676923076923077,0.186923076923077,0.226153846153846
"college",2015-07-03,78855.3094,1691,46.6323532820816,0.493790656416322,0.0526315789473684,0.175635718509758,0.206978119455943
"college",2015-07-04,51010.09776,1278,39.9140045070423,0.433489827856025,0.0477308294209703,0.194835680751174,0.268388106416275
"college",2015-07-05,37772.6536,880,42.92347,0.435227272727273,0.0556818181818182,0.179545454545455,0.276136363636364
"college",2015-07-06,42545.761,881,48.2925777525539,0.430192962542565,0.0658342792281498,0.171396140749149,0.265607264472191
"college",2015-07-07,43068.9229,926,46.51071587473,0.430885529157667,0.0529157667386609,0.196544276457883,0.258099352051836
"college",2015-07-08,49527.829,988,50.1293815789474,0.44331983805668,0.0526315789473684,0.181174089068826,0.260121457489879
"college",2015-07-09,46163.9721,1042,44.3032361804223,0.448176583493282,0.0556621880998081,0.203454894433781,0.22552783109405
"college",2015-07-10,65388.8122,1661,39.3671355809753,0.541240216736905,0.0385310054184226,0.177001806140879,0.196869355809753
"college",2015-07-11,65180.9695,1700,38.3417467647059,0.444705882352941,0.0541176470588235,0.218235294117647,0.238823529411765
"college",2015-07-12,45480.6435,1100,41.3460395454546,0.460909090909091,0.04,0.212727272727273,0.24
"college",2015-07-13,40157.0016,908,44.2257726872247,0.4284140969163,0.0484581497797357,0.216960352422907,0.237885462555066
"college",2015-07-14,42942.102,1062,40.4351242937853,0.401129943502825,0.0593220338983051,0.229755178907721,0.272128060263653
"college",2015-07-15,49361.5795,1187,41.5851554338669,0.4212299915754,0.0530749789385004,0.207245155855097,0.269587194608256
"college",2015-07-16,53525.3931,1252,42.7519114217252,0.440894568690096,0.0694888178913738,0.218051118210863,0.228434504792332
"college",2015-07-17,64975.675,1508,43.0873176392573,0.4157824933687,0.0716180371352785,0.209549071618037,0.252652519893899
"college",2015-07-18,62611.8359,1402,44.6589414407989,0.465049928673324,0.0584878744650499,0.172610556348074,0.262482168330956
"college",2015-07-19,56859.5347,1211,46.9525472336912,0.448389760528489,0.0528488852188274,0.192402972749794,0.255161023947151
"college",2015-07-20,41732.0084,1023,40.7937521016618,0.462365591397849,0.0488758553274682,0.189638318670577,0.253176930596285
"college",2015-07-21,46904.7859,1146,40.929132547993,0.421465968586387,0.0558464223385689,0.203315881326353,0.275741710296684
"college",2015-07-22,51090.6839,1257,40.6449354813047,0.49005568814638,0.0525059665871122,0.167859984089101,0.24582338902148
"college",2015-07-23,54061.2275,1221,44.2761895986896,0.433251433251433,0.0606060606060606,0.1998361998362,0.263718263718264
"college",2015-07-24,65495.2612,1586,41.2958771752837,0.472257250945776,0.0655737704918033,0.166456494325347,0.256620428751576
"college",2015-07-25,66992.47666,1488,45.0218257123656,0.422715053763441,0.0618279569892473,0.189516129032258,0.278225806451613
"college",2015-07-26,51529.960837,1277,40.3523577423649,0.450274079874706,0.0696945967110415,0.193422083007048,0.241190289741582
"college",2015-07-27,38204.716391,911,41.9371200779363,0.456641053787047,0.0625686059275521,0.20417124039517,0.2403951701427
"college",2015-07-28,50896.221168,1132,44.9613261201413,0.438162544169611,0.068904593639576,0.190812720848057,0.245583038869258
"college",2015-07-29,52508.834194,1165,45.0719606815451,0.478969957081545,0.0626609442060086,0.191416309012876,0.227467811158798
"college",2015-07-30,53823.601,1197,44.9654143692565,0.424394319131161,0.06265664160401,0.192147034252297,0.263993316624896
"college",2015-07-31,88215.516286,1817,48.5500915167859,0.460099064391855,0.0533847000550358,0.201430930104568,0.231700605393506
"college",2015-08-01,69503.597336,1635,42.5098454654434,0.438532110091743,0.0568807339449541,0.205504587155963,0.248929663608563
"college",2015-08-02,57277.4532,1340,42.7443680597015,0.445522388059702,0.05,0.228358208955224,0.233582089552239
"college",2015-08-03,54955.62104,1194,46.0264832830821,0.438023450586265,0.0519262981574539,0.220268006700167,0.23785594639866
"college",2015-08-04,52322.8208,1251,41.824796802558,0.444444444444444,0.0631494804156675,0.211031175059952,0.235011990407674
"college",2015-08-05,61751.38137,1413,43.7023222717622,0.444444444444444,0.0523708421797594,0.206652512384996,0.24416135881104
"college",2015-08-06,60417.674314,1403,43.063203359943,0.45687811831789,0.0648610121168924,0.191019244476123,0.226657163221668
"college",2015-08-07,78166.034452,1762,44.3621080885358,0.469920544835414,0.0522133938706016,0.184449489216799,0.241770715096481
"college",2015-08-08,78553.417296,1909,41.1489875830278,0.422734415924568,0.072289156626506,0.195390256678889,0.268727082242012
"college",2015-08-09,67889.252767,1490,45.563256890604,0.42751677852349,0.0825503355704698,0.204026845637584,0.240939597315436
"college",2015-08-10,50991.044896,1193,42.7418649589271,0.463537300922045,0.0829840737636211,0.183570829840738,0.245599329421626
"college",2015-08-11,58045.704264,1387,41.8498228291276,0.429704397981254,0.0821917808219178,0.222062004325883,0.235760634462869
"college",2015-08-12,55886.571112,1340,41.7063963522388,0.434328358208955,0.0619402985074627,0.229850746268657,0.23955223880597
"college",2015-08-13,60455.206012,1428,42.3355784397759,0.490196078431373,0.0602240896358543,0.186274509803922,0.230392156862745
"college",2015-08-14,81514.778608,1844,44.2054113926247,0.42353579175705,0.0645336225596529,0.210412147505423,0.249457700650759
"college",2015-08-15,80627.798823,1886,42.7506886654295,0.411983032873807,0.059915164369035,0.211028632025451,0.252916224814422
"college",2015-08-16,66309.355204,1549,42.8078471297611,0.385409941897999,0.0464816010329245,0.217559715945771,0.275661717236927
"college",2015-08-17,52976.760023,1162,45.591015510327,0.41566265060241,0.0524956970740103,0.247848537005164,0.227194492254733
"college",2015-08-18,56406.044013,1320,42.731851525,0.39469696969697,0.0696969696969697,0.240151515151515,0.242424242424242
"college",2015-08-19,68420.087763,1388,49.2940113566282,0.427953890489914,0.0677233429394813,0.201008645533141,0.247838616714697
"college",2015-08-20,64968.9894,1556,41.7538492287918,0.436375321336761,0.0539845758354756,0.232647814910026,0.22879177377892
"college",2015-08-21,86742.2076,2107,41.1685845277646,0.459420977693403,0.0474608448030375,0.213573801613669,0.220218319886094
"college",2015-08-22,82177.9293,2004,41.006950748503,0.44311377245509,0.0673652694610778,0.216566866267465,0.218063872255489
"college",2015-08-23,64538.9601,1541,41.8812200519143,0.417910447761194,0.0830629461388709,0.222582738481506,0.231018818948735
"college",2015-08-24,50517.9965,1147,44.0435889276373,0.403661726242371,0.0671316477768091,0.254577157802964,0.236268526591107
"college",2015-08-25,63327.428,1352,46.8398136094675,0.392011834319527,0.0613905325443787,0.250739644970414,0.254437869822485
"college",2015-08-26,60606.2381,1413,42.8918882519462,0.385704175513093,0.0743099787685775,0.259731068648266,0.247699929228592
"college",2015-08-27,62431.5165,1456,42.8787888049451,0.450549450549451,0.0625,0.220467032967033,0.229395604395604
"college",2015-08-28,78944.8252,1847,42.742190146183,0.465619924201408,0.0644288034650785,0.215484569572279,0.226312939902545
"college",2015-08-29,81005.3874,1886,42.9508946977731,0.458112407211029,0.0530222693531283,0.232237539766702,0.224814422057264
"college",2015-08-30,62937.1424,1461,43.0781262149213,0.398357289527721,0.0574948665297741,0.248459958932238,0.25119780971937
"college",2015-08-31,65294.4055,1380,47.3147865942029,0.410144927536232,0.0579710144927536,0.234057971014493,0.256521739130435
"college",2015-09-01,69238.156,1617,42.8188967223253,0.401360544217687,0.0661719233147805,0.249845392702536,0.236858379715523
"college",2015-09-02,67692.2754,1610,42.044891552795,0.375155279503106,0.0472049689440994,0.266459627329193,0.245962732919255
"college",2015-09-03,78140.2927,1744,44.8052137041284,0.393922018348624,0.0625,0.246559633027523,0.223623853211009
"college",2015-09-04,96938.2134,2241,43.2566771084337,0.414100847835788,0.0553324408746095,0.243641231593039,0.228023203926818
"college",2015-09-05,101825.7432,2353,43.2748589885253,0.398215044623884,0.0709732256693583,0.207394815129622,0.261368465788355
"college",2015-09-06,68476.1209,1637,41.8302510079414,0.378741600488699,0.0763591936469151,0.233353695784973,0.253512522907758
"college",2015-09-07,64550.0845,1505,42.8904215946844,0.395348837209302,0.0604651162790698,0.247840531561462,0.240531561461794
"college",2015-09-08,73725.9609,1616,45.6225005569307,0.422648514851485,0.0532178217821782,0.229579207920792,0.232054455445545
"college",2015-09-09,64787.8069,1514,42.7924748348745,0.388375165125495,0.0581241743725231,0.258256274768824,0.229194187582563
"college",2015-09-10,70923.2423,1639,43.2722649786455,0.414887126296522,0.0604026845637584,0.239170225747407,0.224527150701647
"college",2015-09-11,87747.6643,2091,41.964449689144,0.400286944045911,0.0588235294117647,0.212338593974175,0.248684839789574
"college",2015-09-12,91163.0469,2197,41.4943317705963,0.420118343195266,0.056440600819299,0.226672735548475,0.233045061447428
"college",2015-09-13,63688.4093,1571,40.5400441120306,0.394653087205602,0.0598345003182686,0.249522597071929,0.235518777848504
"college",2015-09-14,63145.8756,1445,43.6995678892734,0.432525951557093,0.0664359861591696,0.22560553633218,0.223529411764706
"college",2015-09-15,74275.1117,1651,44.9879537855845,0.387038158691702,0.0672319806178074,0.251968503937008,0.222895215021199
"college",2015-09-16,68926.0563,1602,43.0250039325843,0.408863920099875,0.0630461922596754,0.239700374531835,0.220973782771536
"college",2015-09-17,73169.8779,1672,43.7618886961722,0.418062200956938,0.0568181818181818,0.252392344497608,0.202153110047847
"college",2015-09-18,97889.8976,2252,43.4679829484902,0.410301953818828,0.066607460035524,0.225577264653641,0.217584369449378
"college",2015-09-19,97038.6344,2303,42.1357509335649,0.394702561875814,0.0599218410768563,0.250976986539297,0.214502822405558
"college",2015-09-20,72321.1081,1745,41.4447610888252,0.378796561604585,0.0578796561604585,0.284240687679083,0.221203438395415
"college",2015-09-21,55622.4658,1392,39.9586679597701,0.364942528735632,0.0531609195402299,0.290229885057471,0.22198275862069
"college",2015-09-22,78366.1783,1683,46.5633857991682,0.379084967320261,0.0588235294117647,0.265597147950089,0.238265002970885
"college",2015-09-23,72424.8582,1678,43.1614172824791,0.382002383790226,0.0578069129916567,0.272348033373063,0.222288438617402
