"collegetown","saledate","revenue","tot_items","avg_price_peritem","perc.usable","perc.edible","perc.extracts"
TRUE,2015-07-30,407633.417485,14585,27.9488116205005,0.82639698320192,0.0855673637298594,0.0859101816935207
TRUE,2015-07-31,595953.084007,19735,30.1977747153281,0.804560425639726,0.0972890803141627,0.0948568533063086
TRUE,2015-08-01,540214.413574,20212,26.7274101313081,0.805165248367307,0.105036611913715,0.0841084504254898
TRUE,2015-08-02,403418.321908,15487,26.048835920966,0.812423322786853,0.0944017563117453,0.089042422677084
TRUE,2015-08-03,379209.281794,14051,26.9880636107039,0.826489217849263,0.0818447085616682,0.0871824069461248
TRUE,2015-08-04,380594.812388,14969,25.4255335952969,0.828913087046563,0.0796980426214176,0.0863117108691295
TRUE,2015-08-05,400683.740943,15479,25.885634791847,0.822533755410556,0.0781704244460237,0.0939983203049293
TRUE,2015-08-06,432761.677731,15827,27.3432537897896,0.812914639540027,0.0886459847096733,0.0912996777658432
TRUE,2015-08-07,521192.537467,18798,27.7259568819555,0.804287690179806,0.0928822215129269,0.0968188105117566
TRUE,2015-08-08,549180.70984,20753,26.4627142986556,0.799932539873753,0.0993109429961933,0.0947814773767648
TRUE,2015-08-09,470741.986615,16415,28.6775502049954,0.795552848004874,0.10508681084374,0.0930246725555894
TRUE,2015-08-10,349726.746849,13575,25.7625596205525,0.818268876611418,0.0855985267034991,0.0900184162062615
TRUE,2015-08-11,397189.097952,15727,25.2552360877472,0.812933172251542,0.0873020919437909,0.0916258663445031
TRUE,2015-08-12,395827.607022,15297,25.8761591829771,0.812577629600575,0.0879257370726286,0.0917173301954632
TRUE,2015-08-13,417334.985079,16003,26.078546839905,0.812410173092545,0.0886083859276386,0.0929200774854715
TRUE,2015-08-14,541180.965425,20281,26.6841361582269,0.805976036684582,0.0928948276712194,0.0940782012721266
TRUE,2015-08-15,557642.787881,21386,26.0751326980735,0.800430187973441,0.102216403254466,0.0907135509211634
TRUE,2015-08-16,439359.497995,17535,25.0561447388081,0.808782435129741,0.0946107784431138,0.0907328200741374
TRUE,2015-08-17,355256.584024,13883,25.5893239230714,0.817114456529568,0.0857163437297414,0.087228985089678
TRUE,2015-08-18,393914.094183,15631,25.2008249109462,0.828737764698356,0.0753630605847355,0.0884780244386156
TRUE,2015-08-19,407460.209892,15629,26.0707793135837,0.822893339305138,0.0791477381790262,0.0917525113570926
TRUE,2015-08-20,475631.6954,17071,27.8619703239412,0.804932341397692,0.0925546248022963,0.0955421475016109
TRUE,2015-08-21,631597.0712,21200,29.7923146792453,0.802735849056604,0.0882547169811321,0.10372641509434
TRUE,2015-08-22,579616.3668,22026,26.315098828657,0.790384091528194,0.109007536547716,0.0947516571324798
TRUE,2015-08-23,429827.0332,17596,24.427542236872,0.809274835189816,0.0941122982496022,0.0906456012730166
TRUE,2015-08-24,358542.5493,14030,25.5554204775481,0.832287954383464,0.0756949394155381,0.0854597291518175
TRUE,2015-08-25,417143.7239,16467,25.3321020161535,0.832634966903504,0.0768810347968665,0.0855650695330054
TRUE,2015-08-26,458021.1263,16370,27.9792991020159,0.823640806353085,0.0795357361026268,0.0908368967623702
TRUE,2015-08-27,424578.8783,16458,25.7977201543322,0.821302709928302,0.0823915421071819,0.0927208652327136
TRUE,2015-08-28,530145.1188,20454,25.9188969785861,0.80155470812555,0.0932335973403735,0.0941625110002933
TRUE,2015-08-29,544966.0528,20725,26.2951050808203,0.785958986731001,0.0961640530759952,0.0951507840772014
TRUE,2015-08-30,434872.5925,16750,25.9625428358209,0.79689552238806,0.0886567164179105,0.0903880597014925
TRUE,2015-08-31,451352.6102,16002,28.2060123859518,0.8047744031996,0.0831771028621422,0.0894888138982627
TRUE,2015-09-01,490971.0922,18982,25.8650875671689,0.819513223053419,0.0703824676008851,0.0886629438415341
TRUE,2015-09-02,464294.7673,17890,25.952753901621,0.808496366685299,0.0783119060927893,0.0943543879262158
TRUE,2015-09-03,539636.9446,19824,27.2213955104923,0.799838579499596,0.0845944309927361,0.0921610169491525
TRUE,2015-09-04,635574.8251,23862,26.6354381485207,0.784971921884167,0.10049451009974,0.0976447908808985
TRUE,2015-09-05,654937.9804,25092,26.1014658217759,0.772796110314044,0.107922843934322,0.0981587757054041
TRUE,2015-09-06,492364.711,19631,25.080979624064,0.785543273394122,0.110641332586216,0.0864449085629871
TRUE,2015-09-07,406709.7902,16645,24.4343520696906,0.791468909582457,0.0896966055872634,0.0912586362270952
TRUE,2015-09-08,513712.2154,17041,30.1456613696379,0.791502846077108,0.0813332550906637,0.100463587817616
TRUE,2015-09-09,437397.4066,17156,25.4953023198881,0.805840522266263,0.0745511774306365,0.0936115644672418
TRUE,2015-09-10,485302.3473,18482,26.2581077426685,0.802726977599827,0.0824586083757169,0.0931176279623417
TRUE,2015-09-11,565601.5545,21658,26.1151331840429,0.783174808384892,0.0876812263366885,0.100747991504294
TRUE,2015-09-12,602515.1633,23437,25.7078620685241,0.781499338652558,0.0951060289286172,0.0966847292742245
TRUE,2015-09-13,444986.5627,17851,24.9278226822027,0.790263850764663,0.0869979272869867,0.0932160663268164
TRUE,2015-09-14,396307.2158,15413,25.7125294102381,0.78952832024914,0.0776617141374165,0.0975150846687861
TRUE,2015-09-15,519908.8076,18308,28.3979029713786,0.790856456194014,0.0801835263272886,0.0946034520428228
TRUE,2015-09-16,475532.754,18433,25.7979034340585,0.800466554548907,0.0813757934139858,0.0909781370368361
TRUE,2015-09-17,483953.3905,18372,26.3419002013934,0.797191378184193,0.0789788809057261,0.0941650337470063
TRUE,2015-09-18,622249.6845,23799,26.1460433001387,0.778141938736922,0.0969788646581789,0.0980293289634018
TRUE,2015-09-19,639596.6656,25339,25.241590654722,0.778286435928805,0.0994909033505663,0.0944394017127748
TRUE,2015-09-20,490694.4755,20118,24.3908179491003,0.795804751963416,0.0889253404911025,0.0890744606819763
TRUE,2015-09-21,382694.3341,15347,24.9361004821789,0.81155926239656,0.0705675376295041,0.0940900501726722
TRUE,2015-09-22,529611.3531,18566,28.525872729721,0.799256705806313,0.0772918237638694,0.0935581169880427
TRUE,2015-09-23,466730.5451,18180,25.6727472552255,0.79983498349835,0.074037403740374,0.0957095709570957
TRUE,2015-09-24,471102.6535,18371,25.6438219748517,0.79309781721191,0.0864405857057319,0.0887267976702411
TRUE,2015-09-25,619667.2893,22891,27.0703459569263,0.782141452972784,0.0845310383993709,0.100650910838321
TRUE,2015-09-26,633560.1853,24561,25.7953741826473,0.769797646675624,0.0979194658197956,0.0989780546394691
TRUE,2015-09-27,472319.6245,18962,24.9087450954541,0.781879548570826,0.0917097352599937,0.0933445839046514
TRUE,2015-09-28,407085.7182,15822,25.7290935532802,0.795790671217292,0.0817848565288838,0.0985336872708886
TRUE,2015-09-29,441290.0698,17776,24.8250489311431,0.808730873087309,0.0761701170117012,0.0923154815481548
TRUE,2015-09-30,547262.7345,18396,29.7490070939335,0.798978038704066,0.0789845618612742,0.101108936725375
TRUE,2015-10-01,549759.5595,21064,26.0994853541588,0.804120774781618,0.0736327383213065,0.0990315229775921
TRUE,2015-10-02,665869.1556,24809,26.8398224676529,0.794469748881454,0.0869845620540933,0.0972630900076585
TRUE,2015-10-03,670294.5296,25229,26.5684145071148,0.788893733402037,0.0924333108724087,0.0987355820682548
TRUE,2015-10-04,505881.4872,20222,25.0163924043121,0.793838393828504,0.0955395114232025,0.0915834239936703
TRUE,2015-10-05,432686.9219,17007,25.4416958840477,0.808725818780502,0.0750279296760158,0.100664432292585
TRUE,2015-10-06,461530.2717,18325,25.1858265593452,0.818772169167804,0.0681582537517053,0.0934788540245566
TRUE,2015-10-07,478800.1218,18563,25.7932511878468,0.805203900231644,0.0803749393955718,0.0964283790335614
TRUE,2015-10-08,497759.2641,19237,25.8750982013828,0.803399698497687,0.08083380984561,0.0967406560274471
TRUE,2015-10-09,722048.0743,24360,29.640725545977,0.78452380952381,0.0910919540229885,0.104228243021346
TRUE,2015-10-10,673582.4611,26010,25.8970573279508,0.778969627066513,0.0998846597462514,0.100845828527489
TRUE,2015-10-11,460542.1729,19258,23.9143302990965,0.791307508567868,0.0930003115588327,0.0979333264098037
TRUE,2015-10-12,402366.75046,16188,24.8558654843094,0.810723993081295,0.0724610822831727,0.102483320978503
TRUE,2015-10-13,440267.24424,17492,25.1696343608507,0.811285158929796,0.0719185913560485,0.0991310313286074
TRUE,2015-10-14,446133.1157,17641,25.2895593050281,0.808230825916898,0.0715378946771725,0.100731251062865
TRUE,2015-10-15,492746.53,18905,26.0643496429516,0.796879132504628,0.0804549061094948,0.104522613065327
TRUE,2015-10-16,619513.1917,23450,26.4184729936034,0.785970149253731,0.0879317697228145,0.106268656716418
TRUE,2015-10-17,650017.61444,24510,26.5205065051,0.772827417380661,0.0965728274173807,0.108812729498164
TRUE,2015-10-18,566774.3978,19161,29.5795834142268,0.778038724492459,0.0939930066280465,0.106883774333281
TRUE,2015-10-19,396319.1485,15808,25.0707963372976,0.804845647773279,0.0719256072874494,0.104061234817814
TRUE,2015-10-20,460948.145,18016,25.5854876221137,0.803396980461812,0.0704373889875666,0.105017761989343
TRUE,2015-10-21,475499.7918,18629,25.5247083472006,0.79413817166783,0.0755274035106554,0.110097160341403
TRUE,2015-10-22,478433.73174,18660,25.6395354630225,0.8,0.07502679528403,0.103590568060021
TRUE,2015-10-23,586059.86314,22202,26.3967148518152,0.773443833888839,0.092514187910999,0.111161156652554
TRUE,2015-10-24,632245.4237,24073,26.2636739791468,0.770697461886761,0.0991982719229012,0.110871100402941
TRUE,2015-10-25,541608.6486,19067,28.4055514029475,0.778465411443856,0.0963444695022814,0.107410709602979
TRUE,2015-10-26,382070.7512,15168,25.1892636603376,0.801621835443038,0.069290611814346,0.110627637130802
TRUE,2015-10-27,431938.9704,17041,25.3470436242005,0.806055982630127,0.0708291766915087,0.103808461944722
TRUE,2015-10-28,443897.0154,17268,25.7063363099375,0.794764883020616,0.0813064628214037,0.106381746583275
TRUE,2015-10-29,469775.69068,18327,25.6329836132482,0.793146723413543,0.0808097342718394,0.106782342991215
TRUE,2015-10-30,654807.4879,24690,26.5211619238558,0.781652490886999,0.0869582827055488,0.108910490076954
TRUE,2015-10-31,746334.69724,26701,27.9515635084828,0.76259316130482,0.107074641399199,0.107598966330849
TRUE,2015-11-01,439938.7703,18491,23.7920485803905,0.790222270293656,0.0865826618354875,0.0981017792439565
TRUE,2015-11-02,399796.9072,15679,25.498877938644,0.798520313795523,0.0727724982460616,0.106256776580139
TRUE,2015-11-03,483242.84,19026,25.3990770524545,0.799852832965416,0.0709029748764848,0.104173236623568
TRUE,2015-11-04,479347.32446,18870,25.40261390885,0.794488606253312,0.0746687864334923,0.106942236354001
TRUE,2015-11-05,493664.4163,19447,25.3851193654548,0.781097341492261,0.084331773538335,0.105363295109786
TRUE,2015-11-06,688254.298,23399,29.413833839053,0.763536903286465,0.089619214496346,0.120005128424292
TRUE,2015-11-07,664827.51994,25402,26.1722510014959,0.773206834107551,0.0973151720336981,0.10428312731281
TRUE,2015-11-08,504523.3103,20190,24.9887721792967,0.784794452699356,0.0894997523526498,0.102526002971768
TRUE,2015-11-09,400418.4899,16026,24.9855540933483,0.798764507675028,0.0758143017596406,0.102708099338575
TRUE,2015-11-10,464194.5518,18291,25.3783036356678,0.798808157017112,0.0781258542452572,0.101634683724236
TRUE,2015-11-11,480042.7803,19262,24.9217516509189,0.791714256048178,0.0825978610736164,0.104298619042675
TRUE,2015-11-12,488987.3185,18748,26.0821057446128,0.792191167057819,0.0813953488372093,0.106624706635374
TRUE,2015-11-13,592789.2319,22746,26.0612517321727,0.780840587356019,0.0873560186406401,0.109909434625868
TRUE,2015-11-14,693561.4725,26213,26.4586835730363,0.769923320489833,0.103956052340442,0.102277495898981
TRUE,2015-11-15,550239.265,20337,27.056068495845,0.780498598613365,0.0965235777154939,0.097507006933176
TRUE,2015-11-16,387516.8026,15429,25.1161321278113,0.79175578456154,0.0764145440404433,0.111024693758507
