"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.usable","perc.edible","perc.extracts"
"noncollege-nonurban",2016-02-17,501926.1739,19629,25.5706441438688,0.7662642009272,0.0786591268021804,0.133323144327271
"noncollege-nonurban",2016-02-18,531695.1505,20516,25.9161215880289,0.756970169623708,0.0792064729966855,0.141986742054981
"noncollege-nonurban",2016-02-19,673461.8874,24350,27.6575723778234,0.762710472279261,0.0811088295687885,0.136960985626283
"noncollege-nonurban",2016-02-20,729207.7765,26640,27.372664283033,0.740990990990991,0.0968093093093093,0.141516516516517
"noncollege-nonurban",2016-02-21,518483.9391,21020,24.6662197478592,0.757611798287345,0.0851094196003806,0.136536631779258
"noncollege-nonurban",2016-02-22,417815.8048,16338,25.5732528338842,0.76649528706084,0.0801811727261599,0.135940751621986
"noncollege-nonurban",2016-02-23,488172.6891,19447,25.1027247955983,0.772715585951561,0.0764128143158328,0.130971358050085
"noncollege-nonurban",2016-02-24,499020.9793,19567,25.503193095518,0.770020953646446,0.0762508304798896,0.132161291971176
"noncollege-nonurban",2016-02-25,605207.7476,20787,29.1147230288161,0.771491797758214,0.077981430701881,0.129985086833117
"noncollege-nonurban",2016-02-26,700699.7205,24566,28.5231507164374,0.753317593421802,0.0898803223968086,0.136530163640804
"noncollege-nonurban",2016-02-27,821572.7381,27462,29.9167117507829,0.745065909256427,0.0971524288107203,0.137280605928192
"noncollege-nonurban",2016-02-28,519271.1959,21640,23.9958962985213,0.746441774491682,0.0964879852125693,0.135767097966728
"noncollege-nonurban",2016-02-29,460678.6112,17600,26.1749210909091,0.766647727272727,0.0778409090909091,0.134431818181818
"noncollege-nonurban",2016-03-01,694434.1351,23363,29.7236714077815,0.777639857894962,0.0725078114968112,0.130334289260797
"noncollege-nonurban",2016-03-02,559624.1212,21999,25.4386163552889,0.76085276603482,0.0758216282558298,0.142688304013819
"noncollege-nonurban",2016-03-03,600405.1441,22884,26.2368967007516,0.760706170249956,0.0821534696731341,0.137301171123929
"noncollege-nonurban",2016-03-04,695766.6793,25878,26.8864162338666,0.750405750057964,0.0905015843573692,0.138341448334493
"noncollege-nonurban",2016-03-05,748411.7104,29351,25.4986784232224,0.732377091070151,0.10016694490818,0.141460256890736
"noncollege-nonurban",2016-03-06,541272.8068,22553,24.0000357735113,0.746064825078704,0.0943111781137764,0.136921917261562
"noncollege-nonurban",2016-03-07,451215.8568,17966,25.1149870199265,0.769008126461093,0.0790381832349994,0.132138483802739
"noncollege-nonurban",2016-03-08,511212.3079,20339,25.1345841929298,0.765278528934559,0.0772899355917203,0.134224888145927
"noncollege-nonurban",2016-03-09,525126.2334,20993,25.0143492306959,0.769923307769256,0.0727861668175106,0.135950078597628
"noncollege-nonurban",2016-03-10,558896.3224,21922,25.4947688349603,0.760195237660797,0.0804671106650853,0.138445397317763
"noncollege-nonurban",2016-03-11,698255.3665,26316,26.5334916590667,0.748138014895881,0.0891852865177079,0.139420884632923
"noncollege-nonurban",2016-03-12,714030.8754,28077,25.4311669836521,0.739039071125833,0.0974463083662784,0.141290023862948
"noncollege-nonurban",2016-03-13,538671.0261,22478,23.9643663181778,0.747886822671056,0.0897766705222885,0.139647655485363
"noncollege-nonurban",2016-03-14,459062.3537,18134,25.315007924341,0.763593250248153,0.0879563251351053,0.128818793426712
"noncollege-nonurban",2016-03-15,528678.8078,20798,25.4196945764016,0.774786037118954,0.0765939032599288,0.127608423886912
"noncollege-nonurban",2016-03-16,544149.5328,21694,25.0829507144833,0.763529086383332,0.0765649488337789,0.13837927537568
"noncollege-nonurban",2016-03-17,560987.9562,22769,24.6382342746717,0.752031270587202,0.0809433879397426,0.137116254556634
"noncollege-nonurban",2016-03-18,678351.4585,26316,25.7771492058064,0.747720018239854,0.0886532907736738,0.136038911688706
"noncollege-nonurban",2016-03-19,715863.8669,28153,25.4276228785565,0.731929101694313,0.098817177565446,0.141974212339715
"noncollege-nonurban",2016-03-20,558108.134,22770,24.5106778216952,0.746596398770312,0.0938076416337286,0.131840140535793
"noncollege-nonurban",2016-03-21,471880.3477,18851,25.0321122327728,0.757201209484908,0.0827011829611161,0.133679910880059
"noncollege-nonurban",2016-03-22,523772.1665,21275,24.6191382608696,0.764982373678026,0.0732784958871915,0.136075205640423
"noncollege-nonurban",2016-03-23,536343.8756,21488,24.9601580230827,0.755724125093075,0.0773454951600894,0.139287043931497
"noncollege-nonurban",2016-03-24,560850.4904,22165,25.30342839612,0.754748477329123,0.0845928265283104,0.133408526956914
"noncollege-nonurban",2016-03-25,689402.47582,26793,25.7306936819319,0.742805956779756,0.089127757250028,0.142462583510618
"noncollege-nonurban",2016-03-26,714605.3849,28363,25.1949858935938,0.741176885378839,0.0924796389662589,0.135987025349928
"noncollege-nonurban",2016-03-27,503253.5669,21405,23.5110285867788,0.748843728100911,0.0902592852137351,0.135762672272833
"noncollege-nonurban",2016-03-28,466228.2483,18569,25.1078813237116,0.771877860951047,0.0797027303570467,0.128924551672142
"noncollege-nonurban",2016-03-29,518549.932,21222,24.4345458486476,0.770756761850909,0.0802469135802469,0.127509188577891
