"towntype","saledate","tot_items","perc_cartridge_oil","perc_hash_kief","perc_wax_shatter_resin","perc_uncategorized"
"Big City",2015-09-20,3026,0.408129543952412,0.0403172504957039,0.178122934567085,0.373430270984798
"Big City",2015-09-21,2345,0.40682302771855,0.0430703624733475,0.175692963752665,0.374413646055437
"Big City",2015-09-22,2651,0.390418709920785,0.044888721237269,0.184081478687288,0.380611090154659
"Big City",2015-09-23,2827,0.392996108949416,0.0477538026176158,0.185001768659356,0.374248319773612
"Big City",2015-09-24,2806,0.411261582323592,0.0374198146828225,0.175338560228083,0.375980042765503
"Big City",2015-09-25,3648,0.426809210526316,0.0507127192982456,0.173519736842105,0.348958333333333
"Big City",2015-09-26,4203,0.414465857720676,0.0397335236735665,0.185105876754699,0.360694741851059
"Big City",2015-09-27,2953,0.405011852353539,0.0392820860142228,0.190653572637995,0.365052488994243
"Big City",2015-09-28,2517,0.414382201032976,0.0393325387365912,0.191100516487882,0.355184743742551
"Big City",2015-09-29,2569,0.386531724406384,0.0494355780459323,0.1775009731413,0.386531724406384
"Big City",2015-09-30,3062,0.380796864794252,0.0470280862181581,0.184519921619856,0.387655127367733
"Big City",2015-10-01,3209,0.370832034901839,0.0507946400747897,0.177625428482393,0.400747896540978
"Big City",2015-10-02,3997,0.410557918438829,0.0525394045534151,0.154115586690018,0.382787090317738
"Big City",2015-10-03,4282,0.385100420364316,0.0450723960765997,0.162307333021952,0.407519850537132
"Big City",2015-10-04,3246,0.410043130006161,0.0449784349969193,0.166358595194085,0.378619839802834
"Big City",2015-10-05,2788,0.404949784791966,0.0530846484935438,0.17180774748924,0.370157819225251
"Big City",2015-10-06,2628,0.394216133942161,0.0475646879756469,0.179604261796043,0.378614916286149
"Big City",2015-10-07,2765,0.39746835443038,0.0405063291139241,0.192405063291139,0.369620253164557
"Big City",2015-10-08,2983,0.394233992624874,0.0419041233657392,0.184042909822327,0.37981897418706
"Big City",2015-10-09,3739,0.38111794597486,0.0473388606579299,0.199518587857716,0.372024605509495
"Big City",2015-10-10,4297,0.354200605073307,0.0402606469629974,0.189899930183849,0.415638817779846
"Big City",2015-10-11,3116,0.38992297817715,0.0455712451861361,0.166559691912709,0.397946084724005
"Big City",2015-10-12,2364,0.409052453468697,0.0427241962774958,0.169627749576988,0.378595600676819
"Big City",2015-10-13,2563,0.401872805306282,0.0397971127584862,0.161139289894655,0.397190792040577
"Big City",2015-10-14,2782,0.37706685837527,0.0427749820273185,0.177570093457944,0.402588066139468
"Big City",2015-10-15,3136,0.366071428571429,0.0487882653061225,0.17952806122449,0.405612244897959
"Big City",2015-10-16,3989,0.385560290799699,0.0376034093757834,0.196039107545751,0.380797192278767
"Big City",2015-10-17,4333,0.356565889683822,0.0369259173782599,0.180706208169859,0.425801984768059
"Big City",2015-10-18,3135,0.359808612440191,0.0382775119617225,0.187240829346093,0.414673046251994
"Big City",2015-10-19,2562,0.394613583138173,0.0331772053083529,0.189695550351288,0.382513661202186
"Big City",2015-10-20,2920,0.381849315068493,0.0434931506849315,0.184931506849315,0.38972602739726
"Big City",2015-10-21,2899,0.389789582614695,0.0372542255950328,0.178682304242842,0.39427388754743
"Big City",2015-10-22,3045,0.414121510673235,0.0410509031198686,0.186863711001642,0.357963875205255
"Big City",2015-10-23,3550,0.388450704225352,0.0461971830985915,0.186478873239437,0.37887323943662
"Big City",2015-10-24,4421,0.379778330694413,0.0402623840760009,0.178240217145442,0.401719068084144
"Big City",2015-10-25,3238,0.407659048795553,0.0348980852378011,0.164607782581841,0.392835083384805
"Big City",2015-10-26,2471,0.400242816673412,0.0392553622015378,0.20518008903278,0.35532173209227
"Big City",2015-10-27,2943,0.398912674142032,0.0383961943594971,0.209310227658852,0.353380903839619
"Big City",2015-10-28,3316,0.447828709288299,0.0509650180940893,0.175814234016888,0.325392038600724
"Big City",2015-10-29,3301,0.455316570736141,0.0581641926688882,0.163283853377764,0.323235383217207
"Big City",2015-10-30,4830,0.422360248447205,0.0519668737060041,0.180124223602484,0.345548654244306
"Big City",2015-10-31,5220,0.430268199233716,0.0542145593869732,0.159770114942529,0.355747126436782
"Big City",2015-11-01,3287,0.443261332522057,0.044721630666261,0.189838758746577,0.322178278065105
"Big City",2015-11-02,2958,0.420216362407032,0.0456389452332657,0.208924949290061,0.325219743069642
"Big City",2015-11-03,3383,0.412947088383092,0.0458173219036358,0.190954773869347,0.350280815843926
"Big City",2015-11-04,3374,0.417308832246592,0.0447540011855365,0.18968583283936,0.348251333728512
"Big City",2015-11-05,3392,0.433077830188679,0.0436320754716981,0.1875,0.335790094339623
"Big City",2015-11-06,4299,0.44545243079786,0.0548964875552454,0.180972319143987,0.318678762502908
"Big City",2015-11-07,5190,0.417919075144509,0.0499036608863198,0.200385356454721,0.331791907514451
"Big City",2015-11-08,3779,0.448795977771897,0.0478962688541942,0.179677163270707,0.323630590103202
"Big City",2015-11-09,2958,0.445571331981068,0.0453008789722786,0.175118323191346,0.334009465855308
"Big City",2015-11-10,3411,0.454412195836998,0.040457343887423,0.182937554969217,0.322192905306362
"Big City",2015-11-11,3468,0.436562860438293,0.0441176470588235,0.172433679354095,0.346885813148789
"Big City",2015-11-12,3402,0.461199294532628,0.0458553791887125,0.151969429747208,0.340975896531452
"Big City",2015-11-13,4271,0.42495902598923,0.0444860688363381,0.175368766096933,0.355186139077499
"Big City",2015-11-14,5186,0.40686463555727,0.0426147319706903,0.174893945237177,0.375626687234863
"Big City",2015-11-15,3928,0.432790224032587,0.0323319755600815,0.168279022403259,0.366598778004073
"Big City",2015-11-16,2920,0.406164383561644,0.0431506849315069,0.202739726027397,0.347945205479452
"Big City",2015-11-17,3294,0.405585913782635,0.0428051001821494,0.195810564663024,0.355798421372192
"Big City",2015-11-18,3051,0.417895771878073,0.0380203212061619,0.195673549655851,0.348410357259915
"Big City",2015-11-19,3511,0.431785816006836,0.0347479350612361,0.182569068641413,0.350897180290516
"Big City",2015-11-20,4402,0.419127669241254,0.0447523852794184,0.192866878691504,0.343253066787824
"Big City",2015-11-21,5400,0.391296296296296,0.0416666666666667,0.19537037037037,0.371666666666667
"Big City",2015-11-22,3947,0.415758804155054,0.0395236888776286,0.183937167468964,0.360780339498353
"Big City",2015-11-23,3265,0.448085758039816,0.039509954058193,0.170290964777948,0.342113323124043
"Big City",2015-11-24,3734,0.435457953936797,0.046598821638993,0.17327262988752,0.34467059453669
"Big City",2015-11-25,4977,0.444645368696002,0.0385774562989753,0.188667872212176,0.328109302792847
"Big City",2015-11-26,4210,0.430166270783848,0.034916864608076,0.20332541567696,0.331591448931116
"Big City",2015-11-27,4439,0.369227303446722,0.0385221896823609,0.211083577382293,0.381166929488624
"Big City",2015-11-28,4949,0.389573651242675,0.0359668619923217,0.211355829460497,0.363103657304506
"Big City",2015-11-29,3722,0.414562063406771,0.0429876410531972,0.196399785061795,0.346050510478237
"Big City",2015-11-30,2909,0.439326228944655,0.03540735647989,0.194568580268133,0.330697834307322
"Big City",2015-12-01,3935,0.40584498094028,0.0406607369758577,0.210165184243964,0.343329097839898
"Big City",2015-12-02,3554,0.41389983117614,0.0416432189082724,0.200619020821609,0.343837929093979
"Big City",2015-12-03,3862,0.429311237700673,0.032107716209218,0.191610564474366,0.346970481615743
"Big City",2015-12-04,4477,0.400714764351128,0.0424391333482243,0.185615367433549,0.371230734867099
"Big City",2015-12-05,5622,0.407684098185699,0.0359302739238705,0.177516897901103,0.378868729989328
"Big City",2015-12-06,3808,0.40546218487395,0.0320378151260504,0.170955882352941,0.391544117647059
"Big City",2015-12-07,3159,0.411839189616967,0.0443178220955999,0.165875276986388,0.377967711301045
"Big City",2015-12-08,3582,0.425181462869905,0.0385259631490787,0.154383026242323,0.381909547738693
"Big City",2015-12-09,3612,0.425802879291251,0.0418050941306755,0.162790697674419,0.369601328903654
"Big City",2015-12-10,3890,0.42879177377892,0.0452442159383033,0.183547557840617,0.342416452442159
"Big City",2015-12-11,4693,0.413594715533774,0.0458129128489239,0.172171318985723,0.368421052631579
"Big City",2015-12-12,5259,0.427647841795018,0.0410724472333143,0.168663243962731,0.362616467008937
"Big City",2015-12-13,4029,0.439066765946885,0.0392156862745098,0.173243981136759,0.348473566641847
"Big City",2015-12-14,3551,0.44184736693889,0.0388622923120248,0.151788228667981,0.367502112081104
"Big City",2015-12-15,3738,0.436864633493847,0.0438737292669877,0.155965757089353,0.363295880149813
"Big City",2015-12-16,3838,0.444502344971339,0.0406461698801459,0.170661803022407,0.344189682126107
"Big City",2015-12-17,4084,0.434133202742409,0.036973555337904,0.191723800195886,0.3371694417238
"Big City",2015-12-18,4854,0.425422332097239,0.0372888339513803,0.182323856613103,0.354964977338278
"Big City",2015-12-19,6076,0.424621461487821,0.0371955233706386,0.169519420671494,0.368663594470046
"Big City",2015-12-20,4562,0.431389741341517,0.0387987724682157,0.179964927663306,0.349846558526962
"Big City",2015-12-21,3898,0.442278091328887,0.0443817342226783,0.175987685992817,0.337352488455618
"Big City",2015-12-22,4768,0.439177852348993,0.0417365771812081,0.167156040268456,0.351929530201342
"Big City",2015-12-23,5486,0.441487422530077,0.0446591323368575,0.163689391177543,0.350164053955523
"Big City",2015-12-24,7317,0.402077354106874,0.038677053437201,0.192155254885882,0.367090337570042
"Big City",2015-12-25,2431,0.369395310571781,0.0485396955985191,0.169477581242287,0.412587412587413
"Big City",2015-12-26,3864,0.385610766045549,0.0408902691511387,0.209109730848861,0.364389233954451
"Big City",2015-12-27,4825,0.40020725388601,0.037720207253886,0.198341968911917,0.363730569948187
"Big City",2015-12-28,3775,0.421986754966887,0.0381456953642384,0.173245033112583,0.366622516556291
"Big City",2015-12-29,4270,0.402810304449649,0.0412177985948478,0.188758782201405,0.367213114754098
"Big City",2015-12-30,4652,0.420464316423044,0.0376182287188306,0.185511607910576,0.356405846947549
"Big City",2015-12-31,6524,0.396842427958308,0.0465971796443899,0.192213366033109,0.364347026364194
"Big City",2016-01-01,4894,0.355333060890887,0.0514916223947691,0.206988148753576,0.386187167960768
"Big City",2016-01-02,4855,0.380226570545829,0.0444902162718847,0.194644696189495,0.380638516992791
"Big City",2016-01-03,4149,0.364907206555797,0.0414557724752952,0.219812002892263,0.373825018076645
"Big City",2016-01-04,3417,0.364647351477905,0.041849575651156,0.217442200760901,0.376060872110038
"Big City",2016-01-05,4135,0.388875453446191,0.0411124546553809,0.199032648125756,0.370979443772672
"Big City",2016-01-06,4330,0.393302540415704,0.0397228637413395,0.200692840646651,0.366281755196305
"Big City",2016-01-07,4360,0.40756880733945,0.0447247706422018,0.181880733944954,0.365825688073394
"Big City",2016-01-08,4959,0.413793103448276,0.0399274047186933,0.187336156483162,0.358943335349869
"Big City",2016-01-09,6040,0.397350993377483,0.0389072847682119,0.193211920529801,0.370529801324503
"Big City",2016-01-10,4495,0.391101223581758,0.0351501668520578,0.210456062291435,0.36329254727475
"Big City",2016-01-11,3619,0.392926222713457,0.034816247582205,0.213871235147831,0.358386294556507
"Big City",2016-01-12,4042,0.406481939633845,0.0346363186541316,0.204354280059377,0.354527461652647
"Big City",2016-01-13,4232,0.389177693761815,0.0344990548204159,0.205103969754253,0.371219281663516
"Big City",2016-01-14,4251,0.418019289578923,0.0331686661961891,0.200188191013879,0.348623853211009
"Big City",2016-01-15,5512,0.408563134978229,0.0366473149492017,0.214259796806967,0.340529753265602
"Big City",2016-01-16,6385,0.410649960845732,0.0429130775254503,0.193578700078309,0.352858261550509
"Big City",2016-01-17,4684,0.406490179333903,0.0416310845431255,0.19598633646456,0.355892399658412
"Big City",2016-01-18,3689,0.421252371916509,0.0422878828950935,0.206831119544592,0.329628625643806
"Big City",2016-01-19,3759,0.38999733971801,0.0436286246342112,0.22000532056398,0.346368715083799
"Big City",2016-01-20,4272,0.393024344569288,0.0383895131086142,0.203885767790262,0.364700374531835
"Big City",2016-01-21,4552,0.419156414762742,0.0364674868189807,0.219463971880492,0.324912126537786
"Big City",2016-01-22,5455,0.427131072410632,0.0394133822181485,0.204949587534372,0.328505957836847
"Big City",2016-01-23,6613,0.417662180553455,0.0367458037199456,0.211401784364131,0.334190231362468
"Big City",2016-01-24,4852,0.419208573784007,0.0377164056059357,0.217230008244023,0.325845012366035
"Big City",2016-01-25,3838,0.423658155289213,0.0445544554455446,0.205836373110995,0.325951016154247
"Big City",2016-01-26,4233,0.400425230333097,0.03756201275691,0.224427120245689,0.337585636664304
"Big City",2016-01-27,4073,0.404124723790818,0.0405106800883869,0.211637613552664,0.343726982568132
"Big City",2016-01-28,4380,0.395205479452055,0.0410958904109589,0.206849315068493,0.356849315068493
"Big City",2016-01-29,5630,0.426110124333925,0.0428063943161634,0.194671403197158,0.336412078152753
"Big City",2016-01-30,6830,0.434407027818448,0.0414348462664714,0.20190336749634,0.322254758418741
"Big City",2016-01-31,5118,0.404650254005471,0.048651817116061,0.232121922626026,0.314576006252442
"Big City",2016-02-01,4348,0.402253909843606,0.0459981600735971,0.220791168353266,0.330956761729531
"Big City",2016-02-02,4374,0.40877914951989,0.0386374028349337,0.226108824874257,0.326474622770919
"Big City",2016-02-03,4672,0.397046232876712,0.0393835616438356,0.230308219178082,0.33326198630137
"Big City",2016-02-04,4862,0.396338955162485,0.0357877416700946,0.234471410941999,0.333401892225422
"Big City",2016-02-05,6031,0.39147736693749,0.0374730558779639,0.242911623279721,0.328137953904825
"Big City",2016-02-06,7181,0.394652555354407,0.0367636819384487,0.250800724133129,0.317783038574015
"Big City",2016-02-07,5858,0.419085011949471,0.0295322635711847,0.230624786616593,0.320757937862752
"Big City",2016-02-08,3660,0.386338797814208,0.0355191256830601,0.239344262295082,0.33879781420765
"Big City",2016-02-09,4712,0.375,0.033106960950764,0.236205432937182,0.355687606112054
"Big City",2016-02-10,5287,0.375260071874409,0.0312086249290713,0.233591829014564,0.359939474181956
"Big City",2016-02-11,5615,0.38699910952805,0.0276046304541407,0.241852181656278,0.343544078361532
"Big City",2016-02-12,6439,0.41015685665476,0.0350986177977947,0.225656157788476,0.329088367758969
"Big City",2016-02-13,7707,0.402750746074997,0.0332165563773193,0.219540677306345,0.344492020241339
"Big City",2016-02-14,6022,0.387744935237463,0.0322152108933909,0.229990036532713,0.350049817336433
"Big City",2016-02-15,4682,0.389577103801794,0.0326783425886373,0.23771892353695,0.340025630072619
"Big City",2016-02-16,4691,0.384992538904285,0.0294180345342145,0.248561074397783,0.337028352163718
"Big City",2016-02-17,5160,0.391472868217054,0.0304263565891473,0.24593023255814,0.332170542635659
"Big City",2016-02-18,5485,0.371376481312671,0.034457611668186,0.245214220601641,0.348951686417502
"Big City",2016-02-19,6525,0.380996168582376,0.0401532567049808,0.251647509578544,0.3272030651341
"Big City",2016-02-20,7792,0.387063655030801,0.0302874743326489,0.236011293634497,0.346637577002053
"Big City",2016-02-21,6161,0.374289888005194,0.0290537250446356,0.251744846615809,0.344911540334361
"Big City",2016-02-22,4710,0.371549893842887,0.0343949044585987,0.260509554140127,0.333545647558386
"Big City",2016-02-23,4981,0.38506324031319,0.0305159606504718,0.236097169243124,0.348323629793214
"Big City",2016-02-24,5067,0.382474837181764,0.0280244720742056,0.24787842905072,0.34162226169331
"Big City",2016-02-25,5281,0.391971217572429,0.0323802310168529,0.235750804771824,0.339897746638894
"Big City",2016-02-26,6421,0.423921507553341,0.0347297928671546,0.234854384052328,0.306494315527176
"Big City",2016-02-27,7490,0.404405874499332,0.0341789052069426,0.235113484646195,0.32630173564753
"Big City",2016-02-28,6068,0.406888595912986,0.0298286090969018,0.244726433750824,0.318556361239288
"Big City",2016-02-29,4774,0.384583158776707,0.0320485965647256,0.263091746962715,0.320276497695853
"Big City",2016-03-01,5704,0.373246844319776,0.0334852734922861,0.25140252454418,0.341865357643759
"Big City",2016-03-02,5564,0.369338605319914,0.0292954708842559,0.266714593817398,0.334651329978433
"Big City",2016-03-03,5741,0.36944783138826,0.0313534227486501,0.266329907681589,0.332868838181501
"Big City",2016-03-04,6707,0.390636648277919,0.0359326077232742,0.266587147756076,0.306843596242731
"Big City",2016-03-05,7870,0.371029224904701,0.0329097839898348,0.294790343074968,0.301270648030496
"Big City",2016-03-06,6141,0.371275036638984,0.0291483471747272,0.29425175052923,0.305324865657059
"Big City",2016-03-07,4976,0.363344051446945,0.0317524115755627,0.303858520900322,0.30104501607717
"Big City",2016-03-08,5209,0.356114417354579,0.0353234785947399,0.301593396045306,0.306968708005375
"Big City",2016-03-09,5233,0.360405121345309,0.0309573858207529,0.288171221096885,0.320466271737053
"Big City",2016-03-10,5675,0.385903083700441,0.0338325991189427,0.272599118942731,0.307665198237885
"Big City",2016-03-11,7036,0.391415577032405,0.0324047754405912,0.264496873223422,0.311682774303582
"Big City",2016-03-12,8261,0.373804624137514,0.0301416293426946,0.262074809345116,0.333978937174676
"Big City",2016-03-13,6422,0.399408284023669,0.0350358143880411,0.230769230769231,0.334786670819059
"Big City",2016-03-14,5647,0.417212679298743,0.0276252877634142,0.248981760226669,0.306180272711174
"Big City",2016-03-15,5920,0.387162162162162,0.0300675675675676,0.274155405405405,0.308614864864865
"Big City",2016-03-16,6321,0.375731688024047,0.0232558139534884,0.262774877392818,0.338237620629647
"Big City",2016-03-17,6330,0.393206951026856,0.0273301737756714,0.251658767772512,0.327804107424961
"Big City",2016-03-18,7579,0.391476448080222,0.0234859480142499,0.257289879931389,0.327747723974139
"Big City",2016-03-19,8635,0.370700636942675,0.0275622466705269,0.259640995946728,0.342096120440069
"Big City",2016-03-20,6736,0.370546318289786,0.0316211401425178,0.267963182897862,0.329869358669834
"Big City",2016-03-21,6082,0.369779677737586,0.0305820453798093,0.266688589279842,0.332949687602762
"Big City",2016-03-22,5861,0.375362566114997,0.030370243985668,0.259341409315816,0.334925780583518
"Big City",2016-03-23,6323,0.374347619800728,0.0294164162581053,0.25462596868575,0.341609995255417
"Big City",2016-03-24,6397,0.37830232921682,0.0301703923714241,0.25777708300766,0.333750195404096
"Big City",2016-03-25,7792,0.399640657084189,0.0313141683778234,0.272715605749487,0.296329568788501
"Big City",2016-03-26,8137,0.36622833968293,0.0266683052722133,0.270738601450166,0.336364753594691
"Big City",2016-03-27,6113,0.365123507279568,0.0266644855226566,0.279240961884508,0.328971045313267
"Big City",2016-03-28,5415,0.399076638965836,0.0282548476454294,0.268882733148661,0.303785780240074
"Big City",2016-03-29,5632,0.395241477272727,0.0296519886363636,0.256214488636364,0.318892045454545
"Big City",2016-03-30,5727,0.385891391653571,0.0282870612886328,0.245852977125895,0.339968569931901
"Big City",2016-03-31,6514,0.411575069081977,0.0247159963156279,0.236106846791526,0.327602087810869
"Big City",2016-04-01,8816,0.381578947368421,0.0306261343012704,0.247164246823956,0.340630671506352
"Big City",2016-04-02,9066,0.370505184204721,0.0319876461504522,0.256121773659828,0.341385395984999
"Big City",2016-04-03,6568,0.361906211936663,0.0267965895249695,0.247411693057247,0.363885505481121
"Big City",2016-04-04,5550,0.364144144144144,0.0338738738738739,0.23045045045045,0.371531531531532
"Big City",2016-04-05,6317,0.357289852778218,0.0324521133449422,0.246794364413487,0.363463669463353
"Big City",2016-04-06,6357,0.360390121126317,0.0284725499449426,0.243039169419538,0.368098159509202
"Big City",2016-04-07,6053,0.361143234759623,0.0343631257227821,0.236081282008921,0.368412357508673
"Big City",2016-04-08,7510,0.392410119840213,0.0286284953395473,0.220239680426099,0.358721704394141
"Big City",2016-04-09,8205,0.383912248628885,0.0287629494210847,0.219134673979281,0.36819012797075
"Big City",2016-04-10,6525,0.395708812260536,0.0283524904214559,0.233409961685824,0.342528735632184
"Big City",2016-04-11,5438,0.387090842221405,0.0297903641044502,0.232990069878632,0.350128723795513
"Big City",2016-04-12,5808,0.380165289256198,0.0287534435261708,0.243457300275482,0.347623966942149
"Big City",2016-04-13,5801,0.349250129288054,0.0293052921910016,0.253921737631443,0.367522840889502
"Big City",2016-04-14,6099,0.365141826528939,0.0283653057878341,0.242006886374816,0.364485981308411
"Big City",2016-04-15,8105,0.390623072177668,0.0345465761875386,0.242689697717458,0.332140653917335
"Big City",2016-04-16,8688,0.389848066298343,0.0281998158379374,0.239410681399632,0.342541436464088
"Big City",2016-04-17,6322,0.377886744701044,0.0294210692818728,0.238690287883581,0.354001898133502
"Big City",2016-04-18,5462,0.396191871109484,0.0241669718051996,0.246796045404614,0.332845111680703
"Big City",2016-04-19,6050,0.369586776859504,0.0289256198347107,0.248595041322314,0.352892561983471
"Big City",2016-04-20,13022,0.337889725080633,0.0443096298571648,0.271694056212563,0.346106588849639
"Big City",2016-04-21,8572,0.362109192720485,0.0537797480167989,0.249183387774148,0.334927671488567
"Big City",2016-04-22,7455,0.387122736418511,0.0390342052313883,0.239168343393695,0.334674714956405
"Big City",2016-04-23,8315,0.362357185808779,0.031870114251353,0.24990980156344,0.355862898376428
"Big City",2016-04-24,6669,0.368121157594842,0.0305892937471885,0.239466186834608,0.361823361823362
"Big City",2016-04-25,5391,0.369875718790577,0.0298645891300315,0.243554071600816,0.356705620478575
"Big City",2016-04-26,5662,0.365771812080537,0.0307311903920876,0.261744966442953,0.341752031084422
"Big City",2016-04-27,5838,0.36639260020555,0.0287769784172662,0.259849263446386,0.344981157930798
"Big City",2016-04-28,6179,0.356044667421913,0.0304256352160544,0.238226250202298,0.375303447159735
"Big City",2016-04-29,8625,0.349101449275362,0.0391884057971014,0.254260869565217,0.357449275362319
"Big City",2016-04-30,8901,0.352432310976295,0.0315694865745422,0.267048646219526,0.348949556229637
"Big City",2016-05-01,6839,0.363649656382512,0.0352390700394795,0.245211288200029,0.355899985377979
"Big City",2016-05-02,5853,0.401332649923116,0.0358790363915941,0.216982743892021,0.345805569793268
"Big City",2016-05-03,6581,0.383072481385808,0.0313022337030846,0.241452666767968,0.344172618143139
"Big City",2016-05-04,6687,0.37834604456408,0.0273665320771646,0.234933452968446,0.35935397039031
"Big City",2016-05-05,6795,0.363061074319352,0.0320824135393672,0.249153789551141,0.35570272259014
"Big City",2016-05-06,8964,0.384315037929496,0.0331325301204819,0.22400713966979,0.358545292280232
"Big City",2016-05-07,8827,0.383482496884559,0.03240058910162,0.22374532683811,0.360371587175711
"Big City",2016-05-08,6645,0.368999247554552,0.0302483069977427,0.23130173062453,0.369450714823175
"Big City",2016-05-09,5931,0.382228966447479,0.0306862249199123,0.21800708143652,0.369077727196088
"Big City",2016-05-10,6149,0.383151731988941,0.0294356805984713,0.226215644820296,0.361196942592291
"Big City",2016-05-11,6395,0.368256450351837,0.0314308053166536,0.240031274433151,0.360281469898358
"Big City",2016-05-12,6822,0.386836704778657,0.0293169158604515,0.239958956317795,0.343887423043096
"Big City",2016-05-13,8024,0.383723828514457,0.0316550348953141,0.244267198404786,0.340353938185444
"Big City",2016-05-14,8652,0.37956541840037,0.0343273231622746,0.258784096162737,0.327323162274619
"Big City",2016-05-15,9377,0.363869041271195,0.0351924922683161,0.236962781273328,0.36397568518716
"Big City",2016-05-16,6846,0.373794916739702,0.028045574057844,0.239994157172071,0.358165352030383
"Big City",2016-05-17,6257,0.385967716157903,0.0287677800863033,0.217516381652549,0.367748122103244
"Big City",2016-05-18,6714,0.371462615430444,0.0309800417039023,0.225498957402443,0.372058385463211
"Big City",2016-05-19,6940,0.373342939481268,0.0304034582132565,0.241066282420749,0.355187319884726
"Big City",2016-05-20,9907,0.387806601392954,0.0324013323912385,0.223377409912183,0.356414656303624
"Big City",2016-05-21,9781,0.382476229424394,0.0277067784480115,0.246907269195379,0.342909722932215
"Big City",2016-05-22,7423,0.371547891687997,0.0285598814495487,0.249494813417756,0.350397413444699
"Big City",2016-05-23,6308,0.354946100190235,0.0266328471781864,0.251585288522511,0.366835764109068
"Big City",2016-05-24,6419,0.371708988939087,0.0244586384171989,0.251752609440723,0.352079763202991
"Big City",2016-05-25,7068,0.364883984153933,0.0233446519524618,0.239247311827957,0.372524052065648
"Big City",2016-05-26,7787,0.405932965198408,0.0261975086682933,0.236804931295749,0.33106459483755
"Big City",2016-05-27,9651,0.40700445549684,0.0297378509998964,0.240804061755259,0.322453631748005
"Big City",2016-05-28,9713,0.36672500772161,0.0268712035416452,0.265829300936889,0.340574487799856
"Big City",2016-05-29,7099,0.363149739399915,0.0300042259473165,0.25412029863361,0.352725736019158
"Big City",2016-05-30,6375,0.372078431372549,0.0261960784313725,0.25521568627451,0.346509803921569
"Big City",2016-05-31,5981,0.362815582678482,0.0285905366995486,0.260157164353787,0.348436716268183
"Big City",2016-06-01,7322,0.344031685331877,0.0314121824638077,0.253482655012292,0.371073477192024
"Big City",2016-06-02,8034,0.351755041075429,0.0281304456061738,0.240353497635051,0.379761015683346
"Big City",2016-06-03,9520,0.362289915966387,0.0303571428571429,0.241281512605042,0.366071428571429
"Big City",2016-06-04,9994,0.352611566940164,0.0252151290774465,0.248248949369622,0.373924354612768
"Big City",2016-06-05,7136,0.347393497757848,0.023682735426009,0.250560538116592,0.378363228699552
"Big City",2016-06-06,6108,0.334315651604453,0.0319253438113949,0.231499672560576,0.402259332023576
"Big City",2016-06-07,6611,0.354409317803661,0.0301013462411133,0.24126455906822,0.374224776887007
"Big City",2016-06-08,6854,0.342281879194631,0.0293259410563175,0.236650131310184,0.391742048438868
"Big City",2016-06-09,6968,0.350889781859931,0.0256888633754305,0.253587830080367,0.369833524684271
"Big City",2016-06-10,8573,0.356351335588475,0.0312609354951592,0.2411057972705,0.371281931645865
"Big City",2016-06-11,9697,0.349592657522945,0.0248530473342271,0.256161699494689,0.369392595648139
"Big City",2016-06-12,7259,0.338889654222345,0.0227304036368646,0.247692519630803,0.390687422509988
"Big City",2016-06-13,6337,0.326337383620009,0.0263531639577087,0.255641470727474,0.391667981694808
"Big City",2016-06-14,6586,0.347099908897662,0.023534770725782,0.256756756756757,0.3726085636198
"Big City",2016-06-15,7144,0.349804031354983,0.0236562150055991,0.249160134378499,0.377379619260918
"Big City",2016-06-16,8015,0.363568309419838,0.0248284466625078,0.237679351216469,0.373923892701185
"Big City",2016-06-17,9457,0.352754573331923,0.0240033837369145,0.246061118748017,0.377180924183145
"Big City",2016-06-18,9855,0.344292237442922,0.0247590055809234,0.250837138508371,0.380111618467783
"Big City",2016-06-19,7706,0.340903192317675,0.0272514923436283,0.23059953283156,0.401245782507137
"Big City",2016-06-20,6496,0.341440886699507,0.0238608374384236,0.224445812807882,0.410252463054187
"Big City",2016-06-21,7079,0.351179545133493,0.0231671139991524,0.232942506003673,0.392710834863681
"Big City",2016-06-22,7168,0.359375,0.0242745535714286,0.234793526785714,0.381556919642857
"Big City",2016-06-23,7758,0.37019850476927,0.0270688321732405,0.228796081464295,0.373936581593194
"Big City",2016-06-24,9672,0.365384615384615,0.027605459057072,0.236042183622829,0.370967741935484
"Big City",2016-06-25,9713,0.364254092453413,0.0237825594563986,0.267167713373829,0.34479563471636
"Big City",2016-06-26,7566,0.344039122389638,0.0231297911710283,0.266058683584457,0.366772402854877
"Big City",2016-06-27,6060,0.334158415841584,0.0295379537953795,0.258085808580858,0.378217821782178
"Big City",2016-06-28,6550,0.336030534351145,0.0254961832061069,0.26381679389313,0.374656488549618
"Big City",2016-06-29,7014,0.350014257199886,0.0259481037924152,0.243798118049615,0.380239520958084
"Big City",2016-06-30,8070,0.362949194547708,0.0245353159851301,0.233581164807931,0.378934324659232
"Big City",2016-07-01,11726,0.345301040422992,0.029677639433737,0.232304281084769,0.392717039058502
"Big City",2016-07-02,11351,0.340851026341291,0.0273984670954101,0.24720288961325,0.384547616950048
"Big City",2016-07-03,8150,0.356196319018405,0.0285889570552147,0.240858895705521,0.374355828220859
"Big City",2016-07-04,7352,0.357181719260065,0.0316920565832427,0.230549510337323,0.380576713819369
"Big City",2016-07-05,5858,0.330488221235917,0.0373847729600546,0.236940935472858,0.395186070331171
"Big City",2016-07-06,7564,0.313855103120042,0.0267054468535167,0.238630354309889,0.420809095716552
