"towntype_Pullman","saledate","revenue","tot_items","avg_price_peritem","perc.cart","perc.oil","perc.hash_kief","perc.wax_shatter_resin","perc.uncategorized"
"Ellensburg",2015-12-16,2281.2555,103,22.1481116504854,0.16504854368932,0,0.0679611650485437,0.252427184466019,0.514563106796116
"Ellensburg",2015-12-17,2866.4784,89,32.2076224719101,0.235955056179775,0,0.0898876404494382,0.325842696629214,0.348314606741573
"Ellensburg",2015-12-18,1793.6588,59,30.4009966101695,0.23728813559322,0,0.0508474576271186,0.23728813559322,0.474576271186441
"Ellensburg",2015-12-19,2356.9617,75,31.426156,0.24,0,0.04,0.346666666666667,0.373333333333333
"Ellensburg",2015-12-20,1717.5964,64,26.83744375,0.234375,0,0.0625,0.46875,0.234375
"Ellensburg",2015-12-21,1710.4998,61,28.0409803278689,0.131147540983607,0,0.0983606557377049,0.524590163934426,0.245901639344262
"Ellensburg",2015-12-22,2107.1559,71,29.6782521126761,0.197183098591549,0.0140845070422535,0.0422535211267606,0.549295774647887,0.197183098591549
"Ellensburg",2015-12-23,2836.9823,97,29.2472402061856,0.350515463917526,0.0103092783505155,0.0309278350515464,0.309278350515464,0.298969072164948
"Ellensburg",2015-12-24,2910.0033,84,34.6428964285714,0.0833333333333333,0,0.0357142857142857,0.452380952380952,0.428571428571429
"Ellensburg",2015-12-25,552.6854,20,27.63427,0.1,0,0.05,0.5,0.35
"Ellensburg",2015-12-26,2150.0095,61,35.2460573770492,0.245901639344262,0,0.0491803278688525,0.475409836065574,0.229508196721311
"Ellensburg",2015-12-27,2192.2192,72,30.4474888888889,0.277777777777778,0,0.0555555555555556,0.347222222222222,0.319444444444444
"Ellensburg",2015-12-28,2395.4998,74,32.3716189189189,0.256756756756757,0,0.0810810810810811,0.472972972972973,0.189189189189189
"Ellensburg",2015-12-29,2653.9366,81,32.7646493827161,0.172839506172839,0,0.0493827160493827,0.54320987654321,0.234567901234568
"Ellensburg",2015-12-30,2820.0354,76,37.1057289473684,0.25,0,0.0394736842105263,0.513157894736842,0.197368421052632
"Ellensburg",2015-12-31,3367.3093,94,35.8224393617021,0.234042553191489,0,0.074468085106383,0.51063829787234,0.180851063829787
"Ellensburg",2016-01-01,2160.901,72,30.0125138888889,0.0416666666666667,0,0.0833333333333333,0.611111111111111,0.263888888888889
"Ellensburg",2016-01-02,2177.6698,73,29.8310931506849,0.191780821917808,0,0.0684931506849315,0.479452054794521,0.26027397260274
"Ellensburg",2016-01-03,2299.8327,76,30.2609565789474,0.184210526315789,0,0.0921052631578947,0.328947368421053,0.394736842105263
"Ellensburg",2016-01-04,2797.677,83,33.7069518072289,0.168674698795181,0.0120481927710843,0.072289156626506,0.481927710843373,0.265060240963855
"Ellensburg",2016-01-05,2118.0885,70,30.2584071428571,0.128571428571429,0.0714285714285714,0.0285714285714286,0.4,0.371428571428571
"Ellensburg",2016-01-06,2350.7282,73,32.2017561643836,0.136986301369863,0.205479452054795,0.0958904109589041,0.342465753424658,0.219178082191781
"Ellensburg",2016-01-07,2472.0143,79,31.2913202531646,0.215189873417722,0.20253164556962,0.0632911392405063,0.367088607594937,0.151898734177215
"Ellensburg",2016-01-08,2785.1689,84,33.1567726190476,0.142857142857143,0.226190476190476,0.0357142857142857,0.44047619047619,0.154761904761905
"Ellensburg",2016-01-09,3033.3855,107,28.3493971962617,0.242990654205607,0.121495327102804,0.0934579439252336,0.476635514018692,0.0654205607476635
"Ellensburg",2016-01-10,3084.2947,83,37.1601771084337,0.168674698795181,0.240963855421687,0.0602409638554217,0.397590361445783,0.132530120481928
"Ellensburg",2016-01-11,1830.5118,62,29.5243838709677,0.0967741935483871,0.161290322580645,0,0.612903225806452,0.129032258064516
"Ellensburg",2016-01-12,2081.2492,64,32.51951875,0.140625,0.234375,0.03125,0.5,0.09375
"Ellensburg",2016-01-13,2278.0086,71,32.0846281690141,0.126760563380282,0.366197183098592,0.0563380281690141,0.366197183098592,0.0845070422535211
"Ellensburg",2016-01-14,2958.1177,91,32.5067879120879,0.131868131868132,0.21978021978022,0.032967032967033,0.461538461538462,0.153846153846154
"Ellensburg",2016-01-15,3324.0036,103,32.2718796116505,0.16504854368932,0.0970873786407767,0.0679611650485437,0.543689320388349,0.12621359223301
"Ellensburg",2016-01-16,3771.1716,113,33.3732,0.283185840707965,0.15929203539823,0.0619469026548673,0.36283185840708,0.132743362831858
"Ellensburg",2016-01-17,1767.4233,58,30.4728155172414,0.206896551724138,0.172413793103448,0.0689655172413793,0.482758620689655,0.0689655172413793
"Ellensburg",2016-01-18,1250.7552,39,32.0706461538462,0.102564102564103,0.153846153846154,0.102564102564103,0.512820512820513,0.128205128205128
"Ellensburg",2016-01-19,2710.7779,81,33.4663938271605,0.160493827160494,0.172839506172839,0.037037037037037,0.530864197530864,0.0987654320987654
"Ellensburg",2016-01-20,2988.3673,91,32.8392010989011,0.208791208791209,0.208791208791209,0.0549450549450549,0.43956043956044,0.0879120879120879
"Ellensburg",2016-01-21,3397.2986,108,31.4564685185185,0.138888888888889,0.231481481481481,0.00925925925925926,0.490740740740741,0.12962962962963
"Ellensburg",2016-01-22,2921.7579,95,30.7553463157895,0.284210526315789,0.105263157894737,0.0421052631578947,0.473684210526316,0.0947368421052632
"Ellensburg",2016-01-23,3423.2875,107,31.9933411214953,0.168224299065421,0.14018691588785,0.0467289719626168,0.570093457943925,0.0747663551401869
"Ellensburg",2016-01-24,2290.9277,78,29.370867948718,0.179487179487179,0.192307692307692,0.0384615384615385,0.448717948717949,0.141025641025641
